"method","loc","cyclo","calls","nbd","param"
"edu.umd.cs.findbugs.FuzzyBugComparator.compare(BugInstance lhs, BugInstance rhs)",70,15,36,3,2
"edu.umd.cs.findbugs.Tokenizer.maybeComment()",56,15,11,3,0
"edu.umd.cs.findbugs.detect.FindUnreleasedLock$LockResourceTracker.ignoreExceptionEdge(Edge edge, Lock resource, ConstantPoolGen cpg)",53,15,20,3,3
"edu.umd.cs.findbugs.cloud.AbstractCloud.getSelectiveCloudReport(BugInstance b, Set<String> usersToExclude)",40,15,38,3,2
"edu.umd.cs.findbugs.ba.Edge.stringToEdgeType(String s)",38,15,15,3,1
"edu.umd.cs.findbugs.ba.Edge.edgeTypeToString(@Type int edgeType)",35,15,0,3,1
"edu.umd.cs.findbugs.ba.CheckReturnAnnotationDatabase.getResolvedAnnotation(Object o, boolean getMinimal)",34,15,24,3,2
"edu.umd.cs.findbugs.ba.SignatureConverter.parseNext()",66,15,24,2,0
"edu.umd.cs.findbugs.ba.SignatureParser$ParameterSignatureIterator.next()",45,15,9,2,0
"edu.umd.cs.findbugs.AnalysisError.equals(Object obj)",40,15,5,2,1
"edu.umd.cs.findbugs.BugDesignation.merge(@CheckForNull BugDesignation other)",31,15,8,2,1
"edu.umd.cs.findbugs.detect.OverridingEqualsNotSymmetrical.checkForComparingClasses()",57,14,37,9,0
"edu.umd.cs.findbugs.FindBugs2.execute()",127,14,53,7,0
"edu.umd.cs.findbugs.ba.BetterCFGBuilder2.inline(Context context)",153,14,65,6,1
"edu.umd.cs.findbugs.detect.DuplicateBranches.findIfElseDuplicates(CFG cfg, Method method, BasicBlock bb)",64,14,27,6,3
"edu.umd.cs.findbugs.workflow.Update.matchBugs(Comparator<BugInstance> bugInstanceComparator, BugCollection origCollection, BugCollection newCollection, MatchOldBugs matchOld)",56,14,24,6,4
"edu.umd.cs.findbugs.detect.UncallableMethodOfAnonymousClass.skip(Method obj)",35,14,17,6,1
"edu.umd.cs.findbugs.ba.type.TypeAnalysis.computeThrownExceptionTypes(BasicBlock basicBlock)",110,14,30,5,1
"edu.umd.cs.findbugs.detect.FindInconsistentSync2.visitClassContext(ClassContext classContext)",90,14,42,5,1
"edu.umd.cs.findbugs.detect.FindNullDerefsInvolvingNonShortCircuitEvaluation.checkForNullForcingABranch(int seen, int nextOpcode, OpcodeStack.Item item)",87,14,73,5,3
"edu.umd.cs.findbugs.workflow.CountClassVersions.main(String args[])",71,14,34,5,1
"edu.umd.cs.findbugs.workflow.RebornIssues.execute()",46,14,24,5,0
"edu.umd.cs.findbugs.ba.IncompatibleTypes.getPriorityForAssumingCompatible(Type expectedType, Type actualType, boolean pointerEquality)",45,14,8,5,3
"edu.umd.cs.findbugs.detect.DumbMethods$RangeCheckSubDetector.checkRange(Item item, Object minValue, Object maxValue, String pattern)",44,14,21,5,4
"edu.umd.cs.findbugs.detect.DumbMethods$UrlCollectionSubDetector.sawOpcode(int seen)",12,14,21,5,1
"edu.umd.cs.findbugs.gui2.PreferencesFrame.rebuildPluginCheckboxes()",156,14,39,4,0
"edu.umd.cs.findbugs.gui2.StackedFilterMatcher.setActive(boolean active)",81,14,40,4,1
"edu.umd.cs.findbugs.detect.CheckTypeQualifiers.emitDataflowWarning(XMethod xMethod, TypeQualifierValue<?> typeQualifierValue, TypeQualifierValueSet forwardsFact, TypeQualifierValueSet backwardsFact, ValueNumber vn, FlowValue forward, FlowValue backward, Location locationToReport, @CheckForNull Location locationWhereDoomedValueIsObserved, ValueNumberFrame vnaFrame)",65,14,26,4,10
"edu.umd.cs.findbugs.tools.CheckClassfileVersion.main(String args[])",54,14,23,4,1
"edu.umd.cs.findbugs.detect.CheckTypeQualifiers.checkForEqualityTest(XMethod xmethod, CFG cfg, TypeQualifierValue<?> typeQualifierValue, TypeQualifierValueSet forwardsFact, Location loc, ValueNumberFrame factAtLocation)",51,14,34,4,6
"edu.umd.cs.findbugs.gui2.SourceCodeDisplay.search(JavaSourceDocument document, String target, int start, Boolean backwards)",49,14,14,4,4
"edu.umd.cs.findbugs.detect.FindUseOfNonSerializableValue.visitClassContext(ClassContext classContext)",47,14,24,4,1
"edu.umd.cs.findbugs.detect.FindUnrelatedTypesInGenericContainer.compareTypesOld(Type parmType, Type argType)",44,14,11,4,2
"edu.umd.cs.findbugs.ba.NullnessAnnotationDatabase.parameterMustBeNonNull(XMethod m, int param)",22,14,19,4,2
"edu.umd.cs.findbugs.ba.ch.Subtypes2.isSubtype(ReferenceType type, ReferenceType possibleSupertype)",87,14,16,3,2
"edu.umd.cs.findbugs.gui2.PluginUpdateDialog.showUpdateDialog(Collection<UpdateChecker.PluginUpdate> updates, boolean force)",60,14,22,3,2
"edu.umd.cs.findbugs.Version.main(String[] argv)",48,14,34,3,1
"edu.umd.cs.findbugs.ba.npe.TypeQualifierNullnessAnnotationDatabase.parameterMustBeNonNull(XMethod m, int param)",26,14,15,3,2
"edu.umd.cs.findbugs.workflow.CountByPackagePrefix.main(String[] args)",57,14,28,2,1
"edu.umd.cs.findbugs.detect.FindNonShortCircuit.scanForShortCircuit(int seen)",40,14,6,2,1
"edu.umd.cs.findbugs.ba.LockAnalysis.transferInstruction(InstructionHandle handle, BasicBlock basicBlock, LockSet fact)",28,14,19,2,3
"edu.umd.cs.findbugs.Obfuscate.hashSignature(String signature)",27,14,6,1,1
"edu.umd.cs.findbugs.detect.FindFloatMath.sawOpcode(int seen)",26,14,18,1,1
"edu.umd.cs.findbugs.detect.EarlyExitException.visitAfter(JavaClass obj)",42,13,19,8,1
"edu.umd.cs.findbugs.ba.npe.IsNullValueFrameModelingVisitor.visitGETSTATIC(GETSTATIC obj)",40,13,40,7,1
"edu.umd.cs.findbugs.Project.writeXML(XMLOutput xmlOutput, @CheckForNull File destination, @CheckForNull BugCollection bugCollection)",74,13,57,6,3
"edu.umd.cs.findbugs.Project.convertToRelative(String srcFile, String base)",66,13,27,6,2
"edu.umd.cs.findbugs.detect.CheckRelaxingNullnessAnnotation$DetectorNode.visitEnd()",51,13,16,6,0
"edu.umd.cs.findbugs.workflow.Update$UpdateCommandLine.handleOption(String option, String optionExtraPart)",38,13,17,6,2
"edu.umd.cs.findbugs.ba.SourceInfoMap.read(@WillClose InputStream inputStream)",93,13,30,5,1
"edu.umd.cs.findbugs.ba.jsr305.TypeQualifierApplications.checkFindBugsDefaultAnnotation(ClassDescriptor defaultAnnotation, AnnotatedObject o, TypeQualifierValue<?> typeQualifierValue)",64,13,16,5,3
"edu.umd.cs.findbugs.ba.npe.NullDerefAndRedundantComparisonFinder.analyzeRefComparisonBranch(BasicBlock basicBlock, InstructionHandle lastHandle)",60,13,26,5,2
"edu.umd.cs.findbugs.ba.jsr305.TypeQualifierApplications.computeEffectiveTypeQualifierAnnotation(TypeQualifierValue<?> typeQualifierValue, AnnotatedObject o)",52,13,16,5,2
"edu.umd.cs.findbugs.detect.RuntimeExceptionCapture.sawOpcode(int seen)",48,13,24,5,1
"edu.umd.cs.findbugs.ba.npe.NullDerefAndRedundantComparisonFinder.examineRedundantBranches()",48,13,17,5,0
"edu.umd.cs.findbugs.PluginLoader.getConstraintSelector(Element constraintElement, Plugin plugin, String singleDetectorElementName)",45,13,18,5,3
"edu.umd.cs.findbugs.detect.FindRefComparison.inspectLocation(JavaClass jclass, ConstantPoolGen cpg, Method method, MethodGen methodGen, LinkedList<WarningWithProperties> refComparisonList, LinkedList<WarningWithProperties> stringComparisonList, RefComparisonTypeFrameModelingVisitor visitor, TypeDataflow typeDataflow, Location location)",43,13,30,5,9
"edu.umd.cs.findbugs.detect.FindMaskedFields.report()",40,13,19,5,0
"edu.umd.cs.findbugs.workflow.DefectDensity.main(String args[])",39,13,37,5,1
"edu.umd.cs.findbugs.detect.FindNullDeref.checkNonNullParam(Location location, ConstantPoolGen cpg, TypeDataflow typeDataflow, InvokeInstruction invokeInstruction, BitSet nullArgSet, BitSet definitelyNullArgSet)",77,13,36,4,6
"edu.umd.cs.findbugs.ProjectStats.writeXML(XMLOutput xmlOutput, boolean withMessages)",71,13,57,4,2
"edu.umd.cs.findbugs.detect.BuildObligationPolicyDatabase.addObligations(XMethod xmethod)",62,13,22,4,1
"edu.umd.cs.findbugs.detect.InefficientMemberAccess.sawOpcode(int seen)",52,13,27,4,1
"edu.umd.cs.findbugs.ba.Hierarchy2.resolveVirtualMethodCallTargets(ClassDescriptor receiverDesc, String methodName, String methodSig, boolean receiverTypeIsExact, boolean invokeSpecial)",51,13,18,4,5
"edu.umd.cs.findbugs.classfile.impl.ClassPathBuilder.scanCodebase(IClassPath classPath, LinkedList<WorkListItem> workList, DiscoveredCodeBase discoveredCodeBase)",49,13,22,4,3
"edu.umd.cs.findbugs.detect.ResolveAllReferences.visit(JavaClass obj)",47,13,33,4,1
"edu.umd.cs.findbugs.detect.CheckExpectedWarnings.check(AnnotationValue expect, Object descriptor, Collection<BugInstance> warnings, boolean expectWarnings, int priority, ClassDescriptor cd)",44,13,22,4,6
"edu.umd.cs.findbugs.ba.obl.ObligationAnalysis.acmpNullCheck(short opcode, Edge edge, InstructionHandle last, BasicBlock sourceBlock)",36,13,12,4,4
"edu.umd.cs.findbugs.detect.BuildStringPassthruGraph.sawOpcode(int seen)",31,13,9,4,1
"edu.umd.cs.findbugs.util.TestDesktopIntegration.TestDesktopIntegration()",165,13,48,3,0
"edu.umd.cs.findbugs.config.UserPreferences.read(@WillClose InputStream in)",81,13,33,3,1
"edu.umd.cs.findbugs.FindBugs.isDetectorEnabled(IFindBugsEngine findBugs, DetectorFactory factory, int rankThreshold)",59,13,15,3,3
"edu.umd.cs.findbugs.detect.TrainLongInstantfParams.visit(Code obj)",38,13,23,3,1
"edu.umd.cs.findbugs.detect.FindComparatorProblems.sawOpcode(int seen)",32,13,31,3,1
"edu.umd.cs.findbugs.ba.jsr305.ForwardTypeQualifierDataflowAnalysis.registerInstructionSources()",30,13,14,3,0
"edu.umd.cs.findbugs.detect.InvalidJUnitTest.visit(Code obj)",25,13,28,3,1
"edu.umd.cs.findbugs.anttask.FindBugsViewerTask.execute()",74,13,35,2,0
"edu.umd.cs.findbugs.graph.MergeVertices.mergeVertices(Set<VertexType> vertexSet, GraphType g, VertexCombinator<VertexType> combinator, GraphToolkit<GraphType,EdgeType,VertexType> toolkit)",69,13,22,2,4
"edu.umd.cs.findbugs.detect.InstantiateStaticClass.isStaticOnlyClass(XClass xClass)",39,13,14,2,1
"edu.umd.cs.findbugs.gui2.FilterFactory.makeMatcher(Sortables s, BugInstance bug)",35,13,13,2,2
"edu.umd.cs.findbugs.gui2.FilterFactory.makeMatcher(SortableValue sv)",35,13,0,2,1
"edu.umd.cs.findbugs.ba.generic.GenericObjectType.getTypeCategory()",26,13,6,2,0
"edu.umd.cs.findbugs.detect.EarlyExitException.isObjectOnlyMethod(MethodDescriptor m)",23,12,17,8,1
"edu.umd.cs.findbugs.detect.EarlyExitException.hasNoSideEffectUnknown(MethodDescriptor m)",22,12,20,8,1
"edu.umd.cs.findbugs.detect.EarlyExitException.getMethodCall(MethodDescriptor methodDescriptorOperand)",20,12,22,8,1
"edu.umd.cs.findbugs.ba.deref.UnconditionalValueDerefAnalysis.checkNonNullParams(Location location, ValueNumberFrame vnaFrame, ConstantPoolGen constantPool, @CheckForNull Method method, @CheckForNull IsNullValueFrame invFrame)",42,12,26,7,5
"edu.umd.cs.findbugs.detect.DuplicateBranches.getFinalTarget(CFG cfg, int myPos, Collection<InstructionHandle> prevs)",58,12,19,6,3
"edu.umd.cs.findbugs.ba.type.TypeAnalysis.computeThrownExceptionTypes(BasicBlock basicBlock, @CheckForNull InstructionHandle end, TypeFrame result)",64,12,21,5,3
"edu.umd.cs.findbugs.ba.npe.NullDerefAndRedundantComparisonFinder.analyzeIfNullBranch(BasicBlock basicBlock, InstructionHandle lastHandle)",61,12,21,5,2
"edu.umd.cs.findbugs.detect.StreamResourceTracker.markTransitiveUninterestingStreamEscapes()",60,12,25,5,0
"edu.umd.cs.findbugs.ba.type.TypeAnalysis.initEntryFact(TypeFrame result)",57,12,21,5,1
"edu.umd.cs.findbugs.ByteCodePatternDetector.visitClassContext(ClassContext classContext)",55,12,29,5,1
"edu.umd.cs.findbugs.OpcodeStack.mergeLists(List<Item> mergeInto, List<Item> mergeFrom, boolean errorIfSizesDoNotMatch)",51,12,18,5,3
"edu.umd.cs.findbugs.detect.DumbMethods.flush()",47,12,13,5,0
"edu.umd.cs.findbugs.OpcodeStack$JumpInfoFactory.computeJumpInfo(JavaClass jclass, Method method, JumpStackComputation branchAnalysis)",46,12,19,5,3
"edu.umd.cs.findbugs.detect.FindNullDeref.examineCallSite(Location location, ConstantPoolGen cpg, TypeDataflow typeDataflow)",109,12,28,4,3
"edu.umd.cs.findbugs.ba.PruneInfeasibleExceptionEdges.execute()",68,12,19,4,0
"edu.umd.cs.findbugs.detect.FindNullDeref.analyzeMethod(ClassContext classContext, Method method)",61,12,19,4,2
"edu.umd.cs.findbugs.ba.deref.UnconditionalValueDerefSet.mergeWith(UnconditionalValueDerefSet fact, @CheckForNull ValueNumber skipMe, ValueNumberFactory valueNumberFactory)",56,12,21,4,3
"edu.umd.cs.findbugs.detect.StaticCalendarDetector.visit(Field aField)",47,12,26,4,1
"edu.umd.cs.findbugs.detect.CheckTypeQualifiers.annotateWarningWithSourceSinkInfo(BugInstance warning, XMethod xMethod, ValueNumber vn, SourceSinkInfo sourceSinkInfo)",45,12,27,4,4
"edu.umd.cs.findbugs.detect.FindNullDeref.addPropertiesForDereferenceLocations(WarningPropertySet<WarningProperty> propertySet, Collection<Location> derefLocationSet, boolean isConsistent)",44,12,11,4,3
"edu.umd.cs.findbugs.detect.FindSqlInjection.isSafeValue(Location location, ConstantPoolGen cpg)",26,12,15,4,2
"edu.umd.cs.findbugs.detect.InefficientIndexOf.sawOpcode(int seen)",23,12,19,4,1
"edu.umd.cs.findbugs.gui2.MainFrameMenu.createMainMenuBar()",279,12,111,3,0
"edu.umd.cs.findbugs.gui2.Driver.main(String[] args)",90,12,44,3,1
"edu.umd.cs.findbugs.gui2.CloudCommentsPane.updateHeader()",48,12,32,3,0
"edu.umd.cs.findbugs.classfile.engine.ClassParser.readConstant()",48,12,13,3,0
"edu.umd.cs.findbugs.detect.InefficientToArray.sawOpcode(int seen)",43,12,11,3,1
"edu.umd.cs.findbugs.detect.NoiseNullDeref.visitClassContext(ClassContext classContext)",40,12,19,3,1
"edu.umd.cs.findbugs.classfile.engine.bcel.MethodGenFactory.analyze(IAnalysisCache analysisCache, MethodDescriptor descriptor)",39,12,28,3,2
"edu.umd.cs.findbugs.classfile.engine.ClassParserUsingASM$ClassParserMethodVisitor.visitInsn(int opcode)",33,12,3,3,1
"edu.umd.cs.findbugs.MethodAnnotation.formatPackageMember(String key, ClassAnnotation primaryClass)",32,12,26,3,2
"edu.umd.cs.findbugs.detect.FindRoughConstants.sawOpcode(int seen)",25,12,16,3,1
"edu.umd.cs.findbugs.detect.FindRunInvocations.sawOpcode(int seen)",19,12,16,3,1
"edu.umd.cs.findbugs.workflow.BackdateHistoryUsingSource.main(String[] args)",48,12,25,2,1
"edu.umd.cs.findbugs.detect.NoteDirectlyRelevantTypeQualifiers.sawOpcode(int seen)",36,12,5,2,1
"edu.umd.cs.findbugs.detect.WaitInLoop.isConditionAwait()",27,12,14,2,0
"edu.umd.cs.findbugs.StackMapAnalyzer.get(int frame_type)",20,12,0,2,1
"edu.umd.cs.findbugs.detect.MutableLock.sawOpcode(int seen)",28,12,22,1,1
"edu.umd.cs.findbugs.detect.FindUselessObjects$UselessValuesContext.initObservedValues()",29,11,28,8,0
"edu.umd.cs.findbugs.detect.EarlyExitException.changedArg(MethodDescriptor m)",18,11,19,8,1
"edu.umd.cs.findbugs.detect.FindUselessObjects$UselessValuesContext.propagateToReturnValue(Set<ValueInfo> vals, ValueNumber vn, GenLocation location, MethodDescriptor m)",17,11,12,8,4
"edu.umd.cs.findbugs.detect.FindUselessObjects$UselessValuesContext.report()",16,11,7,8,0
"edu.umd.cs.findbugs.ba.deref.UnconditionalValueDerefAnalysis.checkInstance(Location location, ValueNumberFrame vnaFrame, UnconditionalValueDerefSet fact)",67,11,30,7,3
"edu.umd.cs.findbugs.detect.CovariantArrayAssignment.allImplementationsDerivedFromSubclass(@SlashedClassName String superClass, @SlashedClassName String subClass)",31,11,16,7,2
"edu.umd.cs.findbugs.ba.npe.IsNullValueFrameModelingVisitor.analyzeInstruction(Instruction ins)",30,11,21,7,1
"edu.umd.cs.findbugs.ba.deref.UnconditionalValueDerefAnalysis.check(InstructionHandle h, int[] opcodes)",24,11,3,7,2
"edu.umd.cs.findbugs.plan.ExecutionPlan.sortPass(List<DetectorOrderingConstraint> constraintList, Map<String,DetectorFactory> factoryMap, AnalysisPass pass)",64,11,32,6,3
"edu.umd.cs.findbugs.ba.jsr305.TypeQualifierResolver.resolveTypeQualifierNicknames(AnnotationValue value, LinkedList<AnnotationValue> result, LinkedList<ClassDescriptor> onStack)",59,11,25,6,3
"edu.umd.cs.findbugs.detect.UncallableMethodOfAnonymousClass.doVisitMethod(Method obj)",53,11,29,6,1
"edu.umd.cs.findbugs.detect.FindHEmismatch.visit(Signature obj)",49,11,24,6,1
"edu.umd.cs.findbugs.detect.UncallableMethodOfAnonymousClass.visit(Method obj)",43,11,19,6,1
"edu.umd.cs.findbugs.detect.SuperfluousInstanceOf.sawOpcode(int seen)",43,11,15,6,1
"edu.umd.cs.findbugs.detect.FindUnsatisfiedObligation$MethodChecker$PostProcessingPathVisitor.visitInstructionHandle(InstructionHandle handle)",41,11,13,6,1
"edu.umd.cs.findbugs.detect.CheckRelaxingNullnessAnnotation$DetectorNode.checkMethod(@Nonnull XMethod method)",39,11,15,6,1
"edu.umd.cs.findbugs.detect.FindUnsatisfiedObligation$MethodChecker.reportWarning(Obligation obligation, State state, StateSet factAtExit)",38,11,31,6,3
"edu.umd.cs.findbugs.classfile.analysis.ClassInfo.findField(String name, String signature, boolean isStatic)",33,11,16,6,3
"edu.umd.cs.findbugs.workflow.SetBugDatabaseInfo$SetInfoCommandLine.handleOptionWithArgument(String option, String argument)",31,11,16,6,2
"edu.umd.cs.findbugs.detect.FieldItemSummary.visit(Code obj)",25,11,17,6,1
"edu.umd.cs.findbugs.detect.FindInconsistentSync2.findNotUnlockedMethods(ClassContext classContext, SelfCalls selfCalls, Set<CallSite> obviouslyLockedSites)",65,11,22,5,3
"edu.umd.cs.findbugs.tools.FixIndentation.fix(File fileToUpdate, boolean partial)",57,11,15,5,2
"edu.umd.cs.findbugs.ba.npe.NullDerefAndRedundantComparisonFinder.checkEdges(CFG cfg, Map<ValueNumber,NullValueUnconditionalDeref> nullValueGuaranteedDerefMap, Map<ValueNumber,SortedSet<Location>> bugEdgeLocationMap)",51,11,23,5,3
"edu.umd.cs.findbugs.detect.BuildNonNullAnnotationDatabase.visitAnnotation(String annotationClass, Map<String,ElementValue> map, boolean runtimeVisible)",38,11,16,5,3
"edu.umd.cs.findbugs.BugInstance.getPrimarySourceLineAnnotation()",37,11,11,5,0
"edu.umd.cs.findbugs.tools.FixIndentation.fix(String s)",36,11,12,5,1
"edu.umd.cs.findbugs.OpcodeStack$Item.Item(String signature, Object constantValue)",23,11,6,5,2
"edu.umd.cs.findbugs.detect.FindSqlInjection.analyzeMethod(ClassContext classContext, Method method)",63,11,28,4,2
"edu.umd.cs.findbugs.ba.InnerClassAccessMap.getAccessMapForClass(String className)",62,11,18,4,1
"edu.umd.cs.findbugs.ba.InnerClassAccessMap$InstructionCallback.isValidAccessMethod(String methodSig, XField field, boolean isLoad)",57,11,23,4,3
"edu.umd.cs.findbugs.detect.FindUncalledPrivateMethods.visitClassContext(ClassContext classContext)",48,11,35,4,1
"edu.umd.cs.findbugs.detect.XMLFactoryBypass.sawOpcode(int seen)",46,11,24,4,1
"edu.umd.cs.findbugs.ba.type.TypeFrameModelingVisitor.getType(XField xfield)",46,11,20,4,1
"edu.umd.cs.findbugs.detect.FindSqlInjection.generateBugInstance(JavaClass javaClass, MethodGen methodGen, InstructionHandle handle, StringAppendState stringAppendState, boolean isExecute)",38,11,12,4,5
"edu.umd.cs.findbugs.detect.FindNullDeref.visitClassContext(ClassContext classContext)",37,11,17,4,1
"edu.umd.cs.findbugs.ba.jsr305.Analysis.addEffectiveRelevantQualifiers(HashSet<TypeQualifierValue<?>> result, XMethod xmethod)",37,11,8,4,2
"edu.umd.cs.findbugs.ba.Frame.toString()",36,11,18,4,0
"edu.umd.cs.findbugs.detect.ComparatorIdiom.visit(JavaClass obj)",35,11,14,4,1
"edu.umd.cs.findbugs.detect.FindCircularDependencies.sawOpcode(int seen)",29,11,11,4,1
"edu.umd.cs.findbugs.FindBugsCommandLine.handleOption(String option, String optionExtraPart)",28,11,10,4,2
"edu.umd.cs.findbugs.visitclass.Util.getSurroundingTryBlock(ConstantPool constantPool, Code code, @CheckForNull String vmNameOfExceptionClass, int pc)",26,11,9,4,4
"edu.umd.cs.findbugs.detect.EqualsOperandShouldHaveClassCompatibleWithThis.sawOpcode(int seen)",25,11,22,4,1
"edu.umd.cs.findbugs.LaunchAppropriateUI.getLaunchProperty()",68,11,13,3,0
"edu.umd.cs.findbugs.ba.ch.Subtypes2.computeFirstCommonSuperclassOfObjectTypes(ObjectType a, ObjectType b)",57,11,32,3,2
"edu.umd.cs.findbugs.ba.npe.TypeQualifierNullnessAnnotationDatabase.addDefaultAnnotation(Target target, String c, NullnessAnnotation n)",56,11,15,3,3
"edu.umd.cs.findbugs.detect.NoiseNullDeref.foundNullDeref(Location location, ValueNumber valueNumber, IsNullValue refValue, ValueNumberFrame vnaFrame, boolean isConsistent)",52,11,25,3,5
"edu.umd.cs.findbugs.ba.Edge.formatAsString(boolean reverse)",43,11,38,3,1
"edu.umd.cs.findbugs.config.CommandLine.parse(String argv[], boolean dryRun)",42,11,10,3,2
"edu.umd.cs.findbugs.cloud.AbstractCloud.printLeaderBoard2(PrintWriter w, Multiset<String> evaluations, int maxRows, String alwaysPrint, String format, String title)",39,11,9,3,6
"edu.umd.cs.findbugs.workflow.RejarClassesForAnalysis.processZipEntries(File f, ZipElementHandler handler)",36,11,20,3,2
"edu.umd.cs.findbugs.config.ProjectFilterSettings.fromEncodedString(String s)",79,11,25,2,1
"edu.umd.cs.findbugs.detect.TrainFieldStoreTypes.analyzeMethod(ClassContext classContext, Method method)",57,11,22,2,2
"edu.umd.cs.findbugs.detect.SynchronizationOnSharedBuiltinConstant.sawOpcode(int seen)",52,11,30,2,1
"edu.umd.cs.findbugs.cloud.BugFilingCommentHelper.getBugReportHead(BugInstance b)",44,11,31,2,1
"edu.umd.cs.findbugs.StackMapAnalyzer.getItem(StackMapType t)",33,11,16,2,1
"edu.umd.cs.findbugs.detect.InstantiateStaticClass.sawOpcode(int seen)",29,11,18,2,1
"edu.umd.cs.findbugs.gui2.FilterFactory.canFilter(Sortables s)",16,11,0,2,1
"edu.umd.cs.findbugs.ba.bcp.Invoke.match(InstructionHandle handle, ConstantPoolGen cpg, ValueNumberFrame before, ValueNumberFrame after, BindingSet bindingSet)",41,11,9,1,5
"edu.umd.cs.findbugs.ba.heap.FieldSetAnalysis.handleInstruction(InstructionHandle handle, BasicBlock basicBlock, FieldSet fact)",34,11,7,1,3
"edu.umd.cs.findbugs.detect.FindUselessObjects$UselessValuesContext.propagateValues(Set<ValueInfo> vals, ValueNumber origNumber, ValueNumber vn)",30,10,19,8,3
"edu.umd.cs.findbugs.detect.Naming.visitJavaClass(JavaClass obj)",35,10,20,7,1
"edu.umd.cs.findbugs.detect.Naming.markedAsNotUsable(Method obj)",24,10,3,7,1
"edu.umd.cs.findbugs.detect.Naming.visit(Field obj)",19,10,11,7,1
"edu.umd.cs.findbugs.ba.vna.ValueNumberFrame.killAllLoads(boolean primitiveOnly)",18,10,12,7,1
"edu.umd.cs.findbugs.classfile.engine.bcel.LoadedFieldSetFactory.analyze(IAnalysisCache analysisCache, MethodDescriptor descriptor)",50,10,22,6,2
"edu.umd.cs.findbugs.detect.LoadOfKnownNullValue.isNullTestedClose(ClassContext classContext, ALOAD load, InstructionHandle nextHandle, Instruction next)",48,10,14,6,4
"edu.umd.cs.findbugs.ba.bcp.PatternMatcher$State.dominatedInstructionStateIterable()",45,10,19,6,0
"edu.umd.cs.findbugs.detect.MultithreadedInstanceAccess.sawField()",42,10,30,6,0
"edu.umd.cs.findbugs.detect.FindHEmismatch.check(int pos)",41,10,25,6,1
"edu.umd.cs.findbugs.Project.getResolvedSourcePaths()",27,10,11,6,0
"edu.umd.cs.findbugs.PrintingBugReporter$PrintingCommandLine.handleOption(String option, String optionExtraPart)",25,10,14,6,2
"edu.umd.cs.findbugs.ba.type.TypeAnalysis.computeEdgeExceptionSet(Edge edge, ExceptionSet thrownExceptionSet)",82,10,25,5,2
"edu.umd.cs.findbugs.ba.type.TypeAnalysis.meetInto(TypeFrame fact, Edge edge, TypeFrame result)",63,10,18,5,3
"edu.umd.cs.findbugs.detect.FindInconsistentSync2.findLockedMethods(ClassContext classContext, SelfCalls selfCalls, Set<CallSite> obviouslyLockedSites)",54,10,18,5,3
"edu.umd.cs.findbugs.util.SplitCamelCaseIdentifier.split()",50,10,19,5,0
"edu.umd.cs.findbugs.detect.FindRefComparison.handleSuspiciousRefComparison(JavaClass jclass, Method method, MethodGen methodGen, List<WarningWithProperties> refComparisonList, Location location, String lhs, ReferenceType lhsType, ReferenceType rhsType)",33,10,18,5,8
"edu.umd.cs.findbugs.detect.MutableStaticFields.visit(Field obj)",29,10,10,5,1
"edu.umd.cs.findbugs.OpcodeStack$Item.Item(Item it, String signature)",26,10,15,5,2
"edu.umd.cs.findbugs.DetectorFactoryCollection.isDisabledByDefault(String bugPatternOrCode)",25,10,9,5,1
"edu.umd.cs.findbugs.detect.DumbMethodInvocations.isAbsoluteFileName(String v)",23,10,7,5,1
"edu.umd.cs.findbugs.FindBugsMessageFormat.format(BugAnnotation[] args, ClassAnnotation primaryClass, boolean abridgedMessages)",80,10,20,4,3
"edu.umd.cs.findbugs.detect.CheckTypeQualifiers.checkQualifier(XMethod xmethod, CFG cfg, TypeQualifierValue<?> typeQualifierValue, ForwardTypeQualifierDataflowFactory forwardDataflowFactory, BackwardTypeQualifierDataflowFactory backwardDataflowFactory, ValueNumberDataflow vnaDataflow)",59,10,21,4,6
"edu.umd.cs.findbugs.classfile.impl.ClassPathBuilder.build(IClassPath classPath, IClassPathBuilderProgress progress)",54,10,23,4,2
"edu.umd.cs.findbugs.SortedBugCollection.writeEpilogue(XMLOutput xmlOutput)",51,10,24,4,1
"edu.umd.cs.findbugs.ba.LineNumberMap.build()",49,10,16,4,0
"edu.umd.cs.findbugs.RecursiveFileSearch.search()",48,10,18,4,0
"edu.umd.cs.findbugs.detect.CheckTypeQualifiers.visitMethodCFG(MethodDescriptor methodDescriptor, CFG cfg)",46,10,26,4,2
"edu.umd.cs.findbugs.classfile.impl.ClassPathBuilder.locateCodebasesRequiredForAnalysis(IClassPath classPath, IClassPathBuilderProgress progress)",46,10,13,4,2
"edu.umd.cs.findbugs.gui2.MainFrame.callOnClose()",43,10,20,4,0
"edu.umd.cs.findbugs.gui2.PreferencesFrame.handleWindowClose()",42,10,26,4,0
"edu.umd.cs.findbugs.detect.SwitchFallthrough.hasFallThruComment(int startPC, int endPC)",42,10,17,4,2
"edu.umd.cs.findbugs.ba.CFG.getExceptionThrowerLocation(Edge exceptionEdge)",41,10,13,4,1
"edu.umd.cs.findbugs.gui2.SorterTableColumnModel.setVisible(Sortables s, boolean on)",39,10,26,4,2
"edu.umd.cs.findbugs.ba.type.TypeFrame.toString()",37,10,19,4,0
"edu.umd.cs.findbugs.ba.Frame.sameAs(Frame<ValueType> other)",36,10,6,4,1
